Country,Year,PIB,Code
Singapore,1922,,SGP
Singapore,1923,,SGP
Singapore,1924,,SGP
Singapore,1925,,SGP
Singapore,1926,,SGP
Singapore,1927,,SGP
Singapore,1928,,SGP
Singapore,1929,,SGP
Singapore,1930,,SGP
Singapore,1931,,SGP
Singapore,1932,,SGP
Singapore,1933,,SGP
Singapore,1934,,SGP
Singapore,1935,,SGP
Singapore,1936,,SGP
Singapore,1937,,SGP
Singapore,1938,,SGP
Singapore,1939,,SGP
Singapore,1940,,SGP
Singapore,1941,,SGP
Singapore,1942,,SGP
Singapore,1943,,SGP
Singapore,1944,,SGP
Singapore,1945,,SGP
Singapore,1946,,SGP
Singapore,1947,,SGP
Singapore,1948,,SGP
Singapore,1949,,SGP
Singapore,1950,2268,SGP
Singapore,1951,2406,SGP
Singapore,1952,2569,SGP
Singapore,1953,2758,SGP
Singapore,1954,2896,SGP
Singapore,1955,3078,SGP
Singapore,1956,32,SGP
Singapore,1957,3352,SGP
Singapore,1958,3485,SGP
Singapore,1959,347,SGP
Singapore,1960,3803,SGP
Singapore,1961,4123,SGP
Singapore,1962,4411,SGP
Singapore,1963,4848,SGP
Singapore,1964,468,SGP
Singapore,1965,5033,SGP
Singapore,1966,5593,SGP
Singapore,1967,6255,SGP
Singapore,1968,7123,SGP
Singapore,1969,8098,SGP
Singapore,1970,9209,SGP
Singapore,1971,10362,SGP
Singapore,1972,11752,SGP
Singapore,1973,13108,SGP
Singapore,1974,13994,SGP
Singapore,1975,14549,SGP
Singapore,1976,15588,SGP
Singapore,1977,16797,SGP
Singapore,1978,18245,SGP
Singapore,1979,19932,SGP
Singapore,1980,21865,SGP
Singapore,1981,2396,SGP
Singapore,1982,25601,SGP
Singapore,1983,27695,SGP
Singapore,1984,30006,SGP
Singapore,1985,29451,SGP
Singapore,1986,29975,SGP
Singapore,1987,32817,SGP
Singapore,1988,36491,SGP
Singapore,1989,39857,SGP
Singapore,1990,4333,SGP
Singapore,1991,46259,SGP
Singapore,1992,49355,SGP
Singapore,1993,55404,SGP
Singapore,1994,61722,SGP
Singapore,1995,66685,SGP
Singapore,1996,72117,SGP
Singapore,1997,78283,SGP
Singapore,1998,77549,SGP
Singapore,1999,82869,SGP
Singapore,2000,909,SGP
Singapore,2001,89169,SGP
Singapore,2002,91086,SGP
Singapore,2003,9391,SGP
Singapore,2004,102174,SGP
Singapore,2005,109633,SGP
Singapore,2006,118842,SGP
Singapore,2007,128112,SGP
Singapore,2008,129521,SGP
Sri Lanka,1820,667,LKA
Sri Lanka,1821,,LKA
Sri Lanka,1822,,LKA
Sri Lanka,1823,,LKA
Sri Lanka,1824,,LKA
Sri Lanka,1825,,LKA
Sri Lanka,1826,,LKA
Sri Lanka,1827,,LKA
Sri Lanka,1828,,LKA
Sri Lanka,1829,,LKA
Sri Lanka,1830,,LKA
Sri Lanka,1831,,LKA
Sri Lanka,1832,,LKA
Sri Lanka,1833,,LKA
Sri Lanka,1834,,LKA
Sri Lanka,1835,,LKA
Sri Lanka,1836,,LKA
Sri Lanka,1837,,LKA
Sri Lanka,1838,,LKA
Sri Lanka,1839,,LKA
Sri Lanka,1840,,LKA
Sri Lanka,1841,,LKA
Sri Lanka,1842,,LKA
Sri Lanka,1843,,LKA
Sri Lanka,1844,,LKA
Sri Lanka,1845,,LKA
Sri Lanka,1846,,LKA
Sri Lanka,1847,,LKA
Sri Lanka,1848,,LKA
Sri Lanka,1849,,LKA
Sri Lanka,1850,125,LKA
Sri Lanka,1851,,LKA
Sri Lanka,1852,,LKA
Sri Lanka,1853,,LKA
Sri Lanka,1854,,LKA
Sri Lanka,1855,,LKA
Sri Lanka,1856,,LKA
Sri Lanka,1857,,LKA
Sri Lanka,1858,,LKA
Sri Lanka,1859,,LKA
Sri Lanka,1860,,LKA
Sri Lanka,1861,,LKA
Sri Lanka,1862,,LKA
Sri Lanka,1863,,LKA
Sri Lanka,1864,,LKA
Sri Lanka,1865,,LKA
Sri Lanka,1866,,LKA
Sri Lanka,1867,,LKA
Sri Lanka,1868,,LKA
Sri Lanka,1869,,LKA
Sri Lanka,1870,2372,LKA
Sri Lanka,1871,2332,LKA
Sri Lanka,1872,223,LKA
Sri Lanka,1873,2257,LKA
Sri Lanka,1874,2235,LKA
Sri Lanka,1875,227,LKA
Sri Lanka,1876,2311,LKA
Sri Lanka,1877,2341,LKA
Sri Lanka,1878,2135,LKA
Sri Lanka,1879,2307,LKA
Sri Lanka,1880,2509,LKA
Sri Lanka,1881,2699,LKA
Sri Lanka,1882,2874,LKA
Sri Lanka,1883,2925,LKA
Sri Lanka,1884,2844,LKA
Sri Lanka,1885,267,LKA
Sri Lanka,1886,2588,LKA
Sri Lanka,1887,3044,LKA
Sri Lanka,1888,3004,LKA
Sri Lanka,1889,2985,LKA
Sri Lanka,1890,3494,LKA
Sri Lanka,1891,3529,LKA
Sri Lanka,1892,3651,LKA
Sri Lanka,1893,3709,LKA
Sri Lanka,1894,3739,LKA
Sri Lanka,1895,3934,LKA
Sri Lanka,1896,4018,LKA
Sri Lanka,1897,4221,LKA
Sri Lanka,1898,4461,LKA
Sri Lanka,1899,4779,LKA
Sri Lanka,1900,5048,LKA
Sri Lanka,1901,4804,LKA
Sri Lanka,1902,4785,LKA
Sri Lanka,1903,5093,LKA
Sri Lanka,1904,5144,LKA
Sri Lanka,1905,5167,LKA
Sri Lanka,1906,5307,LKA
Sri Lanka,1907,5509,LKA
Sri Lanka,1908,552,LKA
Sri Lanka,1909,5286,LKA
Sri Lanka,1910,5639,LKA
Sri Lanka,1911,5519,LKA
Sri Lanka,1912,5533,LKA
Sri Lanka,1913,5938,LKA
Sri Lanka,1914,5853,LKA
Sri Lanka,1915,5574,LKA
Sri Lanka,1916,5829,LKA
Sri Lanka,1917,6137,LKA
Sri Lanka,1918,5658,LKA
Sri Lanka,1919,6041,LKA
Sri Lanka,1920,5733,LKA
Sri Lanka,1921,5617,LKA
Sri Lanka,1922,5831,LKA
Sri Lanka,1923,5782,LKA
Sri Lanka,1924,6148,LKA
Sri Lanka,1925,6534,LKA
Sri Lanka,1926,7022,LKA
Sri Lanka,1927,7053,LKA
Sri Lanka,1928,7202,LKA
Sri Lanka,1929,7571,LKA
Sri Lanka,1930,722,LKA
Sri Lanka,1931,6914,LKA
Sri Lanka,1932,6604,LKA
Sri Lanka,1933,6699,LKA
Sri Lanka,1934,7397,LKA
Sri Lanka,1935,6982,LKA
Sri Lanka,1936,6981,LKA
Sri Lanka,1937,7466,LKA
Sri Lanka,1938,7407,LKA
Sri Lanka,1939,723,LKA
Sri Lanka,1940,7673,LKA
Sri Lanka,1941,7875,LKA
Sri Lanka,1942,8189,LKA
Sri Lanka,1943,8085,LKA
Sri Lanka,1944,7437,LKA
Sri Lanka,1945,742,LKA
Sri Lanka,1946,7199,LKA
Sri Lanka,1947,7554,LKA
Sri Lanka,1948,8397,LKA
Sri Lanka,1949,8939,LKA
Sri Lanka,1950,9438,LKA
Sri Lanka,1951,10025,LKA
Sri Lanka,1952,10485,LKA
Sri Lanka,1953,10688,LKA
Sri Lanka,1954,10979,LKA
Sri Lanka,1955,11621,LKA
Sri Lanka,1956,11698,LKA
Sri Lanka,1957,11869,LKA
Sri Lanka,1958,12214,LKA
Sri Lanka,1959,12385,LKA
Sri Lanka,1960,12841,LKA
Sri Lanka,1961,13104,LKA
Sri Lanka,1962,13575,LKA
Sri Lanka,1963,13856,LKA
Sri Lanka,1964,14515,LKA
Sri Lanka,1965,14971,LKA
Sri Lanka,1966,14804,LKA
Sri Lanka,1967,16157,LKA
Sri Lanka,1968,17362,LKA
Sri Lanka,1969,18053,LKA
Sri Lanka,1970,18912,LKA
Sri Lanka,1971,18752,LKA
Sri Lanka,1972,19147,LKA
Sri Lanka,1973,19922,LKA
Sri Lanka,1974,2057,LKA
Sri Lanka,1975,21047,LKA
Sri Lanka,1976,21669,LKA
Sri Lanka,1977,23082,LKA
Sri Lanka,1978,24523,LKA
Sri Lanka,1979,26125,LKA
Sri Lanka,1980,2755,LKA
Sri Lanka,1981,29302,LKA
Sri Lanka,1982,30788,LKA
Sri Lanka,1983,32366,LKA
Sri Lanka,1984,33951,LKA
Sri Lanka,1985,35381,LKA
Sri Lanka,1986,37163,LKA
Sri Lanka,1987,37529,LKA
Sri Lanka,1988,3852,LKA
Sri Lanka,1989,39543,LKA
Sri Lanka,1990,42089,LKA
Sri Lanka,1991,44025,LKA
Sri Lanka,1992,45918,LKA
Sri Lanka,1993,49086,LKA
Sri Lanka,1994,51835,LKA
Sri Lanka,1995,54686,LKA
Sri Lanka,1996,56765,LKA
Sri Lanka,1997,60397,LKA
Sri Lanka,1998,63236,LKA
Sri Lanka,1999,65955,LKA
Sri Lanka,2000,69913,LKA
Sri Lanka,2001,68833,LKA
Sri Lanka,2002,71562,LKA
Sri Lanka,2003,75786,LKA
Sri Lanka,2004,79876,LKA
Sri Lanka,2005,84828,LKA
Sri Lanka,2006,9136,LKA
Sri Lanka,2007,97573,LKA
Sri Lanka,2008,103427,LKA
Afghanistan,1820,,AFG
Afghanistan,1821,,AFG
Afghanistan,1822,,AFG
Afghanistan,1823,,AFG
Afghanistan,1824,,AFG
Afghanistan,1825,,AFG
Afghanistan,1826,,AFG
Afghanistan,1827,,AFG
Afghanistan,1828,,AFG
Afghanistan,1829,,AFG
Afghanistan,1830,,AFG
Afghanistan,1831,,AFG
Afghanistan,1832,,AFG
Afghanistan,1833,,AFG
Afghanistan,1834,,AFG
Afghanistan,1835,,AFG
Afghanistan,1836,,AFG
Afghanistan,1837,,AFG
Afghanistan,1838,,AFG
Afghanistan,1839,,AFG
Afghanistan,1840,,AFG
Afghanistan,1841,,AFG
Afghanistan,1842,,AFG
Afghanistan,1843,,AFG
Afghanistan,1844,,AFG
Afghanistan,1845,,AFG
Afghanistan,1846,,AFG
Afghanistan,1847,,AFG
Afghanistan,1848,,AFG
Afghanistan,1849,,AFG
Afghanistan,1850,,AFG
Afghanistan,1851,,AFG
Afghanistan,1852,,AFG
Afghanistan,1853,,AFG
Afghanistan,1854,,AFG
Afghanistan,1855,,AFG
Afghanistan,1856,,AFG
Afghanistan,1857,,AFG
Afghanistan,1858,,AFG
Afghanistan,1859,,AFG
Afghanistan,1860,,AFG
Afghanistan,1861,,AFG
Afghanistan,1862,,AFG
Afghanistan,1863,,AFG
Afghanistan,1864,,AFG
Afghanistan,1865,,AFG
Afghanistan,1866,,AFG
Afghanistan,1867,,AFG
Afghanistan,1868,,AFG
Afghanistan,1869,,AFG
Afghanistan,1870,,AFG
Afghanistan,1871,,AFG
Afghanistan,1872,,AFG
Afghanistan,1873,,AFG
Afghanistan,1874,,AFG
Afghanistan,1875,,AFG
Afghanistan,1876,,AFG
Afghanistan,1877,,AFG
Afghanistan,1878,,AFG
Afghanistan,1879,,AFG
Afghanistan,1880,,AFG
Afghanistan,1881,,AFG
Afghanistan,1882,,AFG
Afghanistan,1883,,AFG
Afghanistan,1884,,AFG
Afghanistan,1885,,AFG
Afghanistan,1886,,AFG
Afghanistan,1887,,AFG
Afghanistan,1888,,AFG
Afghanistan,1889,,AFG
Afghanistan,1890,,AFG
Afghanistan,1891,,AFG
Afghanistan,1892,,AFG
Afghanistan,1893,,AFG
Afghanistan,1894,,AFG
Afghanistan,1895,,AFG
Afghanistan,1896,,AFG
Afghanistan,1897,,AFG
Afghanistan,1898,,AFG
Afghanistan,1899,,AFG
Afghanistan,1900,,AFG
Afghanistan,1901,,AFG
Afghanistan,1902,,AFG
Afghanistan,1903,,AFG
Afghanistan,1904,,AFG
Afghanistan,1905,,AFG
Afghanistan,1906,,AFG
Afghanistan,1907,,AFG
Afghanistan,1908,,AFG
Afghanistan,1909,,AFG
Afghanistan,1910,,AFG
Afghanistan,1911,,AFG
Afghanistan,1912,,AFG
Afghanistan,1913,,AFG
Afghanistan,1914,,AFG
Afghanistan,1915,,AFG
Afghanistan,1916,,AFG
Afghanistan,1917,,AFG
Afghanistan,1918,,AFG
Afghanistan,1919,,AFG
Afghanistan,1920,,AFG
Afghanistan,1921,,AFG
Afghanistan,1922,,AFG
Afghanistan,1923,,AFG
Afghanistan,1924,,AFG
Afghanistan,1925,,AFG
Afghanistan,1926,,AFG
Afghanistan,1927,,AFG
Afghanistan,1928,,AFG
Afghanistan,1929,,AFG
Afghanistan,1930,,AFG
Afghanistan,1931,,AFG
Afghanistan,1932,,AFG
Afghanistan,1933,,AFG
Afghanistan,1934,,AFG
Afghanistan,1935,,AFG
Afghanistan,1936,,AFG
Afghanistan,1937,,AFG
Afghanistan,1938,,AFG
Afghanistan,1939,,AFG
Afghanistan,1940,,AFG
Afghanistan,1941,,AFG
Afghanistan,1942,,AFG
Afghanistan,1943,,AFG
Afghanistan,1944,,AFG
Afghanistan,1945,,AFG
Afghanistan,1946,,AFG
Afghanistan,1947,,AFG
Afghanistan,1948,,AFG
Afghanistan,1949,,AFG
Afghanistan,1950,5255,AFG
Afghanistan,1951,5408,AFG
Afghanistan,1952,5591,AFG
Afghanistan,1953,5933,AFG
Afghanistan,1954,6059,AFG
Afghanistan,1955,618,AFG
Afghanistan,1956,6458,AFG
Afghanistan,1957,6458,AFG
Afghanistan,1958,6821,AFG
Afghanistan,1959,7016,AFG
Afghanistan,1960,7268,AFG
Afghanistan,1961,7331,AFG
Afghanistan,1962,7457,AFG
Afghanistan,1963,7594,AFG
Afghanistan,1964,7741,AFG
Afghanistan,1965,7914,AFG
Afghanistan,1966,7993,AFG
Afghanistan,1967,8214,AFG
Afghanistan,1968,8508,AFG
Afghanistan,1969,8645,AFG
Afghanistan,1970,8819,AFG
Afghanistan,1971,8398,AFG
Afghanistan,1972,824,AFG
Afghanistan,1973,9181,AFG
Afghanistan,1974,968,AFG
Afghanistan,1975,10184,AFG
Afghanistan,1976,10694,AFG
Afghanistan,1977,9959,AFG
Afghanistan,1978,10752,AFG
Afghanistan,1979,10715,AFG
Afghanistan,1980,10427,AFG
Afghanistan,1981,10547,AFG
Afghanistan,1982,10726,AFG
Afghanistan,1983,11157,AFG
Afghanistan,1984,11336,AFG
Afghanistan,1985,11299,AFG
Afghanistan,1986,12161,AFG
Afghanistan,1987,10064,AFG
Afghanistan,1988,9228,AFG
Afghanistan,1989,9284,AFG
Afghanistan,1990,8861,AFG
Afghanistan,1991,8932,AFG
Afghanistan,1992,9021,AFG
Afghanistan,1993,8741,AFG
Afghanistan,1994,8479,AFG
Afghanistan,1995,107,AFG
Afghanistan,1996,11342,AFG
Afghanistan,1997,12023,AFG
Afghanistan,1998,12744,AFG
Afghanistan,1999,13508,AFG
Afghanistan,2000,13508,AFG
Afghanistan,2001,12157,AFG
Afghanistan,2002,15634,AFG
Afghanistan,2003,18088,AFG
Afghanistan,2004,19535,AFG
Afghanistan,2005,2268,AFG
Afghanistan,2006,2454,AFG
Afghanistan,2007,27509,AFG
Afghanistan,2008,28445,AFG
Cambodia,1820,,KHM
Cambodia,1821,,KHM
Cambodia,1822,,KHM
Cambodia,1823,,KHM
Cambodia,1824,,KHM
Cambodia,1825,,KHM
Cambodia,1826,,KHM
Cambodia,1827,,KHM
Cambodia,1828,,KHM
Cambodia,1829,,KHM
Cambodia,1830,,KHM
Cambodia,1831,,KHM
Cambodia,1832,,KHM
Cambodia,1833,,KHM
Cambodia,1834,,KHM
Cambodia,1835,,KHM
Cambodia,1836,,KHM
Cambodia,1837,,KHM
Cambodia,1838,,KHM
Cambodia,1839,,KHM
Cambodia,1840,,KHM
Cambodia,1841,,KHM
Cambodia,1842,,KHM
Cambodia,1843,,KHM
Cambodia,1844,,KHM
Cambodia,1845,,KHM
Cambodia,1846,,KHM
Cambodia,1847,,KHM
Cambodia,1848,,KHM
Cambodia,1849,,KHM
Cambodia,1850,,KHM
Cambodia,1851,,KHM
Cambodia,1852,,KHM
Cambodia,1853,,KHM
Cambodia,1854,,KHM
Cambodia,1855,,KHM
Cambodia,1856,,KHM
Cambodia,1857,,KHM
Cambodia,1858,,KHM
Cambodia,1859,,KHM
Cambodia,1860,,KHM
Cambodia,1861,,KHM
Cambodia,1862,,KHM
Cambodia,1863,,KHM
Cambodia,1864,,KHM
Cambodia,1865,,KHM
Cambodia,1866,,KHM
Cambodia,1867,,KHM
Cambodia,1868,,KHM
Cambodia,1869,,KHM
Cambodia,1870,,KHM
Cambodia,1871,,KHM
Cambodia,1872,,KHM
Cambodia,1873,,KHM
Cambodia,1874,,KHM
Cambodia,1875,,KHM
Cambodia,1876,,KHM
Cambodia,1877,,KHM
Cambodia,1878,,KHM
Cambodia,1879,,KHM
Cambodia,1880,,KHM
Cambodia,1881,,KHM
Cambodia,1882,,KHM
Cambodia,1883,,KHM
Cambodia,1884,,KHM
Cambodia,1885,,KHM
Cambodia,1886,,KHM
Cambodia,1887,,KHM
Cambodia,1888,,KHM
Cambodia,1889,,KHM
Cambodia,1890,,KHM
Cambodia,1891,,KHM
Cambodia,1892,,KHM
Cambodia,1893,,KHM
Cambodia,1894,,KHM
Cambodia,1895,,KHM
Cambodia,1896,,KHM
Cambodia,1897,,KHM
Cambodia,1898,,KHM
Cambodia,1899,,KHM
Cambodia,1900,,KHM
Cambodia,1901,,KHM
Cambodia,1902,,KHM
Cambodia,1903,,KHM
Cambodia,1904,,KHM
Cambodia,1905,,KHM
Cambodia,1906,,KHM
Cambodia,1907,,KHM
Cambodia,1908,,KHM
Cambodia,1909,,KHM
Cambodia,1910,,KHM
Cambodia,1911,,KHM
Cambodia,1912,,KHM
Cambodia,1913,,KHM
Cambodia,1914,,KHM
Cambodia,1915,,KHM
Cambodia,1916,,KHM
Cambodia,1917,,KHM
Cambodia,1918,,KHM
Cambodia,1919,,KHM
Cambodia,1920,,KHM
Cambodia,1921,,KHM
Cambodia,1922,,KHM
Cambodia,1923,,KHM
Cambodia,1924,,KHM
Cambodia,1925,,KHM
Cambodia,1926,,KHM
Cambodia,1927,,KHM
Cambodia,1928,,KHM
Cambodia,1929,,KHM
Cambodia,1930,,KHM
Cambodia,1931,,KHM
Cambodia,1932,,KHM
Cambodia,1933,,KHM
Cambodia,1934,,KHM
Cambodia,1935,,KHM
Cambodia,1936,,KHM
Cambodia,1937,,KHM
Cambodia,1938,,KHM
Cambodia,1939,,KHM
Cambodia,1940,,KHM
Cambodia,1941,,KHM
Cambodia,1942,,KHM
Cambodia,1943,,KHM
Cambodia,1944,,KHM
Cambodia,1945,,KHM
Cambodia,1946,,KHM
Cambodia,1947,,KHM
Cambodia,1948,,KHM
Cambodia,1949,,KHM
Cambodia,1950,2155,KHM
Cambodia,1951,2228,KHM
Cambodia,1952,2368,KHM
Cambodia,1953,2392,KHM
Cambodia,1954,267,KHM
Cambodia,1955,2614,KHM
Cambodia,1956,2963,KHM
Cambodia,1957,3163,KHM
Cambodia,1958,3322,KHM
Cambodia,1959,3646,KHM
Cambodia,1960,3863,KHM
Cambodia,1961,3827,KHM
Cambodia,1962,4139,KHM
Cambodia,1963,4451,KHM
Cambodia,1964,4331,KHM
Cambodia,1965,4538,KHM
Cambodia,1966,4744,KHM
Cambodia,1967,4988,KHM
Cambodia,1968,5214,KHM
Cambodia,1969,5292,KHM
Cambodia,1970,4785,KHM
Cambodia,1971,4546,KHM
Cambodia,1972,4301,KHM
Cambodia,1973,5858,KHM
Cambodia,1974,5007,KHM
Cambodia,1975,4342,KHM
Cambodia,1976,465,KHM
Cambodia,1977,5016,KHM
Cambodia,1978,5484,KHM
Cambodia,1979,5593,KHM
Cambodia,1980,5705,KHM
Cambodia,1981,5774,KHM
Cambodia,1982,6218,KHM
Cambodia,1983,666,KHM
Cambodia,1984,7106,KHM
Cambodia,1985,7554,KHM
Cambodia,1986,7998,KHM
Cambodia,1987,7839,KHM
Cambodia,1988,8035,KHM
Cambodia,1989,8233,KHM
Cambodia,1990,8235,KHM
Cambodia,1991,886,KHM
Cambodia,1992,9482,KHM
Cambodia,1993,987,KHM
Cambodia,1994,10258,KHM
Cambodia,1995,1094,KHM
Cambodia,1996,11543,KHM
Cambodia,1997,11846,KHM
Cambodia,1998,11998,KHM
Cambodia,1999,13294,KHM
Cambodia,2000,14224,KHM
Cambodia,2001,15035,KHM
Cambodia,2002,15862,KHM
Cambodia,2003,16687,KHM
Cambodia,2004,23944,KHM
Cambodia,2005,27129,KHM
Cambodia,2006,30058,KHM
Cambodia,2007,33124,KHM
Cambodia,2008,35344,KHM
Laos,1820,,
Laos,1821,,
Laos,1822,,
Laos,1823,,
Laos,1824,,
Laos,1825,,
Laos,1826,,
Laos,1827,,
Laos,1828,,
Laos,1829,,
Laos,1830,,
Laos,1831,,
Laos,1832,,
Laos,1833,,
Laos,1834,,
Laos,1835,,
Laos,1836,,
Laos,1837,,
Laos,1838,,
Laos,1839,,
Laos,1840,,
Laos,1841,,
Laos,1842,,
Laos,1843,,
Laos,1844,,
Laos,1845,,
Laos,1846,,
Laos,1847,,
Laos,1848,,
Laos,1849,,
Laos,1850,,
Laos,1851,,
Laos,1852,,
Laos,1853,,
Laos,1854,,
Laos,1855,,
Laos,1856,,
Laos,1857,,
Laos,1858,,
Laos,1859,,
Laos,1860,,
Laos,1861,,
Laos,1862,,
Laos,1863,,
Laos,1864,,
Laos,1865,,
Laos,1866,,
Laos,1867,,
Laos,1868,,
Laos,1869,,
Laos,1870,,
Laos,1871,,
Laos,1872,,
Laos,1873,,
Laos,1874,,
Laos,1875,,
Laos,1876,,
Laos,1877,,
Laos,1878,,
Laos,1879,,
Laos,1880,,
Laos,1881,,
Laos,1882,,
Laos,1883,,
Laos,1884,,
Laos,1885,,
Laos,1886,,
Laos,1887,,
Laos,1888,,
Laos,1889,,
Laos,1890,,
Laos,1891,,
Laos,1892,,
Laos,1893,,
Laos,1894,,
Laos,1895,,
Laos,1896,,
Laos,1897,,
Laos,1898,,
Laos,1899,,
Laos,1900,,
Laos,1901,,
Laos,1902,,
Laos,1903,,
Laos,1904,,
Laos,1905,,
Laos,1906,,
Laos,1907,,
Laos,1908,,
Laos,1909,,
Laos,1910,,
Laos,1911,,
Laos,1912,,
Laos,1913,,
Laos,1914,,
Laos,1915,,
Laos,1916,,
Laos,1917,,
Laos,1918,,
Laos,1919,,
Laos,1920,,
Laos,1921,,
Laos,1922,,
Laos,1923,,
Laos,1924,,
Laos,1925,,
Laos,1926,,
Laos,1927,,
Laos,1928,,
Laos,1929,,
Laos,1930,,
Laos,1931,,
Laos,1932,,
Laos,1933,,
Laos,1934,,
Laos,1935,,
Laos,1936,,
Laos,1937,,
Laos,1938,,
Laos,1939,,
Laos,1940,,
Laos,1941,,
Laos,1942,,
Laos,1943,,
Laos,1944,,
Laos,1945,,
Laos,1946,,
Laos,1947,,
Laos,1948,,
Laos,1949,,
Laos,1950,1156,
Laos,1951,1192,
Laos,1952,1229,
Laos,1953,1267,
Laos,1954,1306,
Laos,1955,1347,
Laos,1956,1388,
Laos,1957,1431,
Laos,1958,1476,
Laos,1959,1521,
Laos,1960,1568,
Laos,1961,1617,
Laos,1962,1667,
Laos,1963,1718,
Laos,1964,1772,
Laos,1965,1826,
Laos,1966,1883,
Laos,1967,1941,
Laos,1968,2001,
Laos,1969,2063,
Laos,1970,2127,
Laos,1971,2193,
Laos,1972,2261,
Laos,1973,2331,
Laos,1974,2403,
Laos,1975,2477,
Laos,1976,2554,
Laos,1977,2633,
Laos,1978,2714,
Laos,1979,2798,
Laos,1980,2885,
Laos,1981,2974,
Laos,1982,3066,
Laos,1983,3161,
Laos,1984,3258,
Laos,1985,3359,
Laos,1986,3463,
Laos,1987,357,
Laos,1988,3681,
Laos,1989,3795,
Laos,1990,3912,
Laos,1991,4031,
Laos,1992,4245,
Laos,1993,4674,
Laos,1994,4964,
Laos,1995,523,
Laos,1996,5355,
Laos,1997,5636,
Laos,1998,5806,
Laos,1999,6257,
Laos,2000,6615,
Laos,2001,6992,
Laos,2002,7401,
Laos,2003,783,
Laos,2004,8331,
Laos,2005,8923,
Laos,2006,9672,
Laos,2007,10397,
Laos,2008,11146,
Mongolia,1820,,MNG
Mongolia,1821,,MNG
Mongolia,1822,,MNG
Mongolia,1823,,MNG
Mongolia,1824,,MNG
Mongolia,1825,,MNG
Mongolia,1826,,MNG
Mongolia,1827,,MNG
Mongolia,1828,,MNG
Mongolia,1829,,MNG
Mongolia,1830,,MNG
Mongolia,1831,,MNG
Mongolia,1832,,MNG
Mongolia,1833,,MNG
Mongolia,1834,,MNG
Mongolia,1835,,MNG
Mongolia,1836,,MNG
Mongolia,1837,,MNG
Mongolia,1838,,MNG
Mongolia,1839,,MNG
Mongolia,1840,,MNG
Mongolia,1841,,MNG
Mongolia,1842,,MNG
Mongolia,1843,,MNG
Mongolia,1844,,MNG
Mongolia,1845,,MNG
Mongolia,1846,,MNG
Mongolia,1847,,MNG
Mongolia,1848,,MNG
Mongolia,1849,,MNG
Mongolia,1850,,MNG
Mongolia,1851,,MNG
Mongolia,1852,,MNG
Mongolia,1853,,MNG
Mongolia,1854,,MNG
Mongolia,1855,,MNG
Mongolia,1856,,MNG
Mongolia,1857,,MNG
Mongolia,1858,,MNG
Mongolia,1859,,MNG
Mongolia,1860,,MNG
Mongolia,1861,,MNG
Mongolia,1862,,MNG
Mongolia,1863,,MNG
Mongolia,1864,,MNG
Mongolia,1865,,MNG
Mongolia,1866,,MNG
Mongolia,1867,,MNG
Mongolia,1868,,MNG
Mongolia,1869,,MNG
Mongolia,1870,,MNG
Mongolia,1871,,MNG
Mongolia,1872,,MNG
Mongolia,1873,,MNG
Mongolia,1874,,MNG
Mongolia,1875,,MNG
Mongolia,1876,,MNG
Mongolia,1877,,MNG
Mongolia,1878,,MNG
Mongolia,1879,,MNG
Mongolia,1880,,MNG
Mongolia,1881,,MNG
Mongolia,1882,,MNG
Mongolia,1883,,MNG
Mongolia,1884,,MNG
Mongolia,1885,,MNG
Mongolia,1886,,MNG
Mongolia,1887,,MNG
Mongolia,1888,,MNG
Mongolia,1889,,MNG
Mongolia,1890,,MNG
Mongolia,1891,,MNG
Mongolia,1892,,MNG
Mongolia,1893,,MNG
Mongolia,1894,,MNG
Mongolia,1895,,MNG
Mongolia,1896,,MNG
Mongolia,1897,,MNG
Mongolia,1898,,MNG
Mongolia,1899,,MNG
Mongolia,1900,,MNG
Mongolia,1901,,MNG
Mongolia,1902,,MNG
Mongolia,1903,,MNG
Mongolia,1904,,MNG
Mongolia,1905,,MNG
Mongolia,1906,,MNG
Mongolia,1907,,MNG
Mongolia,1908,,MNG
Mongolia,1909,,MNG
Mongolia,1910,,MNG
Mongolia,1911,,MNG
Mongolia,1912,,MNG
Mongolia,1913,,MNG
Mongolia,1914,,MNG
Mongolia,1915,,MNG
Mongolia,1916,,MNG
Mongolia,1917,,MNG
Mongolia,1918,,MNG
Mongolia,1919,,MNG
Mongolia,1920,,MNG
Mongolia,1921,,MNG
Mongolia,1922,,MNG
Mongolia,1923,,MNG
Mongolia,1924,,MNG
Mongolia,1925,,MNG
Mongolia,1926,,MNG
Mongolia,1927,,MNG
Mongolia,1928,,MNG
Mongolia,1929,,MNG
Mongolia,1930,,MNG
Mongolia,1931,,MNG
Mongolia,1932,,MNG
Mongolia,1933,,MNG
Mongolia,1934,,MNG
Mongolia,1935,,MNG
Mongolia,1936,,MNG
Mongolia,1937,,MNG
Mongolia,1938,,MNG
Mongolia,1939,,MNG
Mongolia,1940,,MNG
Mongolia,1941,,MNG
Mongolia,1942,,MNG
Mongolia,1943,,MNG
Mongolia,1944,,MNG
Mongolia,1945,,MNG
Mongolia,1946,,MNG
Mongolia,1947,,MNG
Mongolia,1948,,MNG
Mongolia,1949,,MNG
Mongolia,1950,339,MNG
Mongolia,1951,353,MNG
Mongolia,1952,370,MNG
Mongolia,1953,387,MNG
Mongolia,1954,406,MNG
Mongolia,1955,426,MNG
